Year,Month,Month_Numeric,Day,Date,Hour,Minute,All_Trains,Feeding_Trains,NonFeeding_Trains,Outlier_Trains,Vessel_Total,Type_FV,Type_F,Type_MVS,Type_ST,Type_T,Type_MVL,Type_SB,Activity_Transit,Activity_Fishing,Activity_Work,Activity_Stopped,Direct_North,Direct_South,Direct_NA
2016,August,8,23,2016-8-23,14,34,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2016,August,8,23,2016-8-23,14,35,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,3,0,0
2016,August,8,23,2016-8-23,14,36,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,0
2016,August,8,23,2016-8-23,14,37,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,2,1,0
2016,August,8,23,2016-8-23,14,38,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,39,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,40,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,41,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,42,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,August,8,23,2016-8-23,14,43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,August,8,23,2016-8-23,14,44,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,45,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,46,0,0,0,0,3,2,0,1,0,0,0,0,3,0,0,0,1,2,0
2016,August,8,23,2016-8-23,14,47,0,0,0,0,3,2,0,1,0,0,0,0,3,0,0,0,1,2,0
2016,August,8,23,2016-8-23,14,48,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,49,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,50,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,51,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,August,8,23,2016-8-23,14,52,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1
2016,August,8,23,2016-8-23,14,53,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1
2016,August,8,23,2016-8-23,14,54,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,1,0,2,1
2016,August,8,23,2016-8-23,14,55,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,1,0,2,1
2016,August,8,23,2016-8-23,14,56,0,0,0,0,4,2,0,2,0,0,0,0,3,0,0,1,1,2,1
2016,August,8,23,2016-8-23,14,57,0,0,0,0,5,2,0,3,0,0,0,0,4,0,0,1,1,3,1
2016,August,8,23,2016-8-23,14,58,0,0,0,0,4,2,0,2,0,0,0,0,4,0,0,0,1,3,0
2016,August,8,23,2016-8-23,14,59,0,0,0,0,4,2,0,2,0,0,0,0,4,0,0,0,1,3,0
2016,August,8,23,2016-8-23,15,0,0,0,0,0,3,2,0,1,0,0,0,0,3,0,0,0,0,3,0
2016,September,9,23,2016-9-23,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,9,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,9,56,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,9,57,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,9,58,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,9,59,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,0,3,0,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,1,14,0,14,14,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,2,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,3,8,0,8,8,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,6,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,7,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,12,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,14,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,18,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,19,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,20,6,0,6,6,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,21,4,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,22,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,10,43,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,44,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,46,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,0,0
2016,September,9,23,2016-9-23,10,47,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,49,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,51,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,52,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,53,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,54,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2016,September,9,23,2016-9-23,10,55,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,10,56,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,10,57,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,58,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,10,59,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,11,1,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,11,2,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,11,3,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0
2016,September,9,23,2016-9-23,11,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,8,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2016,September,9,23,2016-9-23,11,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,13,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,16,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,17,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,19,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2016,September,9,23,2016-9-23,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,11,22,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,September,9,23,2016-9-23,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
